Y,X
36.838807,127.138232
36.839072,127.138504
36.839316,127.138279
36.83661707,127.131321
36.835784,127.133755
36.835693,127.133614
36.835796,127.133473
36.835894,127.133622
36.835773,127.131357
36.835825,127.131417
36.835825,127.131291
36.835884,127.131359
36.836995,127.133858
36.836934,127.133692
36.83661707,127.133547
36.837026,127.1334914
36.837069,127.1334914
36.838934,127.130844
36.838833,127.133812
36.835851,127.129744
36.836082,127.129682
36.836105,127.128382
36.835644,127.116998
36.839132,127.119365
36.839489,127.1194238
36.839599,127.119573
36.838663,127.1208421
36.838784,127.117832
36.838854,127.117806
36.838667,127.115484
36.83912119,127.115912
36.839409,127.115749
36.836438,127.1146725
36.836479,127.114398
36.83822754,127.114212
36.836577,127.1148939
36.837365,127.111415
36.837396,127.111537
36.837488,127.111482
36.838827,127.112126
36.838935,127.112175
36.838907,127.112068
36.838987,127.108929
36.839213,127.108786
36.840696,127.143169
36.841014,127.1431514
36.841668,127.142868
36.844944,127.124571
36.841777,127.120051
36.844544,127.121361
36.844896,127.1208421
36.840343,127.119969
36.840345,127.1103977
36.840363,127.113062
36.841323,127.110159
36.841484,127.1117481
36.842886,127.110944
36.844459,127.111868
36.846366,127.122808
36.846953,127.124832
36.84847608,127.122465
36.845737,127.122277
36.845613,127.121929
36.845005,127.119933
36.847773,127.118134
36.849935,127.117599
36.845605,127.112541
36.800707,127.148358
36.800394,127.149211
36.800814,127.148324
36.800596,127.146687
36.800726,127.146834
36.803354,127.146083
36.80316574,127.1453306
36.818922,127.104172
36.8193844,127.109865
36.809094,127.104978
36.808296,127.1053359
36.808706,127.104855
36.819382,127.101298
36.819561,127.101175
36.823155,127.102228
36.821436,127.101713
36.8193844,127.110082
36.820775,127.110168
36.817847,127.109126
36.817688,127.109218
36.8193844,127.109286
36.816694,127.108805
36.816757,127.108929
36.817793,127.109373
36.817515,127.100723
36.817344,127.100687
36.81662682,127.100536
36.817219,127.100445
36.819938,127.109092
36.817938,127.108639
36.817827,127.108452
36.815731,127.107807
36.815333,127.107693
36.815197,127.107814
36.815101,127.108283
36.821735,127.1066544
36.820995,127.109559
36.821154,127.109459
36.822287,127.107223
36.821971,127.107779
36.821862,127.107891
36.822073,127.107958
36.82227254,127.108073
36.818334,127.106655
36.818421,127.106838
36.818271,127.106946
36.818185,127.106762
36.818382,127.105996
36.821411,127.111133
36.823106,127.108261
36.820272,127.107399
36.818002,127.108342
36.818118,127.108534
36.817274,127.106463
36.817174,127.106321
36.817056,127.106403
36.816298,127.105919
36.81431251,127.106131
36.816456,127.106226
36.816217,127.106407
36.817673,127.109996
36.817133,127.1073738
36.821243,127.107553
36.825066,127.102413
36.825156,127.102722
36.815637,127.109355
36.82227254,127.102998
36.822397,127.106105
36.822944,127.1066544
36.822595,127.105101
36.822346,127.106365
36.819152,127.102476
36.818858,127.103967
36.819102,127.102759
36.818799,127.104285
36.822263,127.106202
36.822829,127.108067
36.821823,127.109669
36.821672,127.109775
36.822816,127.109968
36.821586,127.1029196
36.820902,127.109389
36.816936,127.108181
36.816852,127.108014
36.816734,127.108119
36.816799,127.108281
36.822828,127.107402
36.822935,127.107513
36.816127,127.107934
36.816846,127.107709
36.823298,127.102101
36.815813,127.100022
36.817163,127.100612
36.81662682,127.100245
36.812778,127.100596
36.812846,127.100443
36.81206267,127.100905
36.811025,127.101293
36.811211,127.101341
36.811261,127.101236
36.811674,127.102339
36.81141792,127.102388
36.811419,127.102338
36.810409,127.102382
36.811103,127.102448
36.811197,127.102322
36.81058729,127.102222
36.811002,127.102346
36.810966,127.103124
36.811017,127.1054022
36.810842,127.102309
36.810796,127.102393
36.810904,127.101075
36.810867,127.101332
36.810707,127.1014954
36.81021985,127.101394
36.810283,127.101579
36.810212,127.101499
36.814105,127.100131
36.814009,127.100321
36.810335,127.102455
36.810242,127.104349
36.810189,127.104202
36.810084,127.1054022
36.814969,127.108361
36.814424,127.107549
36.814328,127.108061
36.814375,127.108175
36.813559,127.107824
36.81411189,127.107895
36.813656,127.107317
36.812868,127.107723
36.813032,127.106991
36.812886,127.100818
36.812831,127.100931
36.812749,127.100851
36.812952,127.1008912
36.812101,127.101825
36.813028,127.101626
36.813295,127.101669
36.813399,127.101613
36.813468,127.101723
36.810169,127.1039853
36.81039869,127.1031219
36.810021,127.102907
36.810769,127.103141
36.810418,127.103041
36.810375,127.102946
36.812847,127.101641
36.810034,127.104653
36.810076,127.104749
36.80994469,127.104435
36.810194,127.105759
36.810378,127.1054003
36.810255,127.105712
36.810427,127.104847
36.81027817,127.1039853
36.810218,127.104049
36.810654,127.104468
36.810736,127.104664
36.810793,127.104378
36.810877,127.104541
36.81058729,127.104868
36.810464,127.106036
36.810531,127.1054022
36.810323,127.106161
36.810404,127.106327
36.810259,127.107076
36.813278,127.105088
36.813211,127.105402
36.813124,127.105223
36.813362,127.105281
36.814708,127.105685
36.813661,127.107364
36.812618,127.108437
36.810133,127.107708
36.810315,127.107196
36.812936,127.106806
36.812774,127.106905
36.812877,127.107093
36.810085,127.102859
36.810719,127.103048
36.812648,127.100369
36.811194,127.100474
36.813829,127.101833
36.805439,127.105727
36.806302,127.106091
36.807321,127.106398
36.807263,127.106241
36.807428,127.105407
36.807884,127.105581
36.806704,127.106088
36.808807,127.1042843
36.808634,127.105216
36.808564,127.1053359
36.808603,127.105376
36.808683,127.105314
36.808577,127.1054022
36.808463,127.105594
36.808623,127.105642
36.808952,127.105393
36.80892349,127.105338
36.809196,127.104444
36.809154,127.104365
36.806728,127.105513
36.809851,127.102319
36.809928,127.102256
36.809509,127.101672
36.809773,127.101607
36.809843,127.101697
36.809476,127.101876
36.809406,127.101814
36.809503,127.101276
36.807939,127.105273
36.81058729,127.105475
36.808796,127.103907
36.808992,127.103961
36.809517,127.104127
36.807778,127.105385
36.802169,127.103311
36.803732,127.103603
36.804011,127.1056331
36.809888,127.103861
36.809847,127.103779
36.808759,127.104242
36.808838,127.104183
36.808888,127.1042843
36.809747,127.104569
36.809677,127.104629
36.809552,127.105564
36.809832,127.105653
36.809911,127.105593
36.80994171,127.1056882
36.809959,127.105692
36.808865,127.104044
36.809758,127.105998
36.809508,127.105489
36.805077,127.104563
36.805209,127.104465
36.805274,127.104631
36.806793,127.1056331
36.806871,127.105249
36.807018,127.105141
36.805053,127.1056331
36.804891,127.106067
36.809908,127.106041
36.809858,127.105897
36.807623,127.106899
36.809176,127.105815
36.806601,127.106175
36.806773,127.106228
36.80633666,127.106349
36.808381,127.103778
36.808275,127.103584
36.808212,127.103899
36.805492,127.105838
36.805152,127.104738
36.805605,127.102422
36.84371481,127.1284029
36.84279105,127.1282983
36.84266103,127.1284271
36.8396424,127.125038
36.83948727,127.1258564
36.83948506,127.1259641
36.84173512,127.1284096
36.84214663,127.1285164
36.8415521,127.1281912
36.83971346,127.1249098
36.83964721,127.1247726
36.83966479,127.1237621
36.84385488,127.1261029
36.84396094,127.1263125
36.84371136,127.125907
36.84284334,127.125912
36.84257641,127.1259111
36.84270281,127.1260178
36.84335514,127.1249787
36.84242845,127.1249781
36.84212648,127.1249608
36.84167739,127.1249312
36.84156396,127.1247929
36.84145525,127.1249124
36.84119927,127.1249248
36.84106371,127.124918
36.8411318,127.1250173
36.84027585,127.1249102
36.84009736,127.1249051
36.8401914,127.1247989
36.8401926,127.1237401
36.84203738,127.125066
36.84242954,127.1256099
36.84156716,127.1250499
36.84157333,127.125723
36.84173666,127.1259097
36.84155066,127.1261175
36.84137007,127.1259129
36.8415421,127.1268575
36.84168059,127.127072
36.8415384,127.1272797
36.84065398,127.1259231
36.84041317,127.1259228
36.84040902,127.1256064
36.843867,127.1360723
36.841686,127.1359393
36.841545,127.134644
36.841546,127.1359393
36.841403,127.134449
36.843862,127.136522
36.843417,127.137272
36.843361,127.137131
36.84269671,127.137131
36.842807,127.136571
36.842588,127.1365637
36.843872,127.138096
36.843755,127.138226
36.842697,127.137664
36.841543,127.136388
36.841703,127.136569
36.841542,127.136748
36.841384,127.136569
36.842092,127.1365637
36.842005,127.136655
36.842006,127.136994
36.842062,127.1371245
36.841123,127.136568
36.841035,127.136684
36.841034,127.137092
36.840978,127.1372324
36.841034,127.137384
36.840299,127.137238
36.840941,127.136568
36.840134,127.136563
36.841678,127.138071
36.841542,127.138062
36.841426,127.138222
36.841412,127.138069
36.840299,127.137883
36.839953,127.136564
36.839564,127.136568
36.839511,127.137095
36.839568,127.137238
36.839307,127.138256
36.839197,127.1384205
36.839314,127.138065
36.843737,127.1360723
36.841033,127.136504
36.840359,127.1365603
36.843851,127.131683
36.839441,127.128389
36.839437,127.128502
36.839403,127.131562
36.839405,127.131447
36.841676,127.132574
36.839512,127.136425
36.840049,127.136452
36.841976,127.131379
36.841651,127.130051
36.839583,127.128582
36.839581,127.1299611
36.839577,127.129128
36.839629,127.128977
36.839569,127.129828
36.839567,127.1299611
36.839623,127.129966
36.839967,127.129967
36.840056,127.130075
36.840057,127.129862
36.840143,127.129968
36.840467,127.129969
36.840651,127.129968
36.840559,127.130106
36.840559,127.129833
36.840561,127.128989
36.840644,127.1299627
36.840411,127.128454
36.8405591,127.128582
36.840702,127.128448
36.84056032,127.128444
36.841551,127.128625
36.843697,127.131523
36.842841,127.131518
36.842723,127.131713
36.841735,127.131498
36.841546,127.131702
36.84155933,127.131295
36.841363,127.131502
36.840557,127.131682
36.840688,127.131495
36.840561,127.131334
36.840425,127.131515
36.843339,127.131405
36.704969,127.0721875
36.697824,127.071587
36.685047,127.076273
36.684864,127.076074
36.661065,127.124549
36.660972,127.124511
36.859418,127.109293
36.858523,127.109842
36.857416,127.109864
36.857258,127.109975
36.85713687,127.1099832
36.857197,127.110411
36.857276,127.110157
36.85706941,127.1102444
36.857094,127.110419
36.856924,127.110554
36.854885,127.111063
36.852731,127.110103
36.848843,127.108595
36.848549,127.108438
36.848315,127.1102979
36.847873,127.110311
36.847758,127.110688
36.84810923,127.1109898
36.848426,127.110866
36.847531,127.112678
36.847238,127.112519
36.846943,127.113357
36.8467132,127.115342
36.84647634,127.115905
36.846276,127.116065
36.84313145,127.115809
36.846149,127.116876
36.845844,127.117828
36.845605,127.118575
36.845481,127.118958
36.830411,127.114958
36.83404568,127.115019
36.830118,127.116092
36.830132,127.119843
36.834296,127.121542
36.834183,127.121537
36.834238,127.121696
36.834136,127.121789
36.834066,127.121628
36.834024,127.121793
36.832892,127.121308
36.833005,127.120997
36.834071,127.123771
36.833951,127.123578
36.832804,127.123681
36.832682,127.123553
36.832838,127.123427
36.830718,127.120434
36.830891,127.121071
36.830939,127.121014
36.831277,127.121933
36.830884,127.121917
36.830584,127.1219566
36.830496,127.121456
36.830551,127.120365
36.830621,127.120366
36.830721,127.1215862
36.831323,127.123525
36.831192,127.123515
36.831259,127.123417
36.831258,127.123622
36.831194,127.124314
36.830428,127.123514
36.830575,127.123683
36.830577,127.1219566
36.830646,127.124302
36.831269,127.122685
36.831322,127.122764
36.831265,127.122852
36.831205,127.122766
36.830873,127.122689
36.830925,127.122757
36.830667,127.122751
36.83401679,127.127258
36.833926,127.126245
36.833424,127.126233
36.833277,127.126144
36.830845,127.126106
36.831229,127.126112
36.830628,127.126148
36.830651,127.127364
36.829946,127.117439
36.829846,127.117209
36.829708,127.117328
36.827737,127.116618
36.827605,127.116491
36.827558,127.116632
36.829775,127.117536
36.829221,127.119532
36.830001,127.119793
36.690604,127.074935
36.69804201,127.1106965
36.827467,127.116529
36.826195,127.116197
36.826216,127.1155114
36.82469424,127.116103
36.825284,127.115842
36.825206,127.115743
36.829124,127.121275
36.82890323,127.121592
36.829046,127.121826
36.829095,127.122755
36.829017,127.122912
36.828394,127.122931
36.828317,127.122995
36.828245,127.122936
36.828318,127.123476
36.82890323,127.123396
36.821889,127.144562
36.821878,127.144245
36.82197735,127.1446796
36.820317,127.1443953
36.820202,127.144684
36.823287,127.145674
36.823019,127.145524
36.823126,127.145654
36.818706,127.143623
36.818606,127.1432753
36.8188811,127.145176
36.8188251,127.145119
36.818534,127.1452986
36.818478,127.145566
36.818545,127.145609
36.81848925,127.145752
36.818734,127.145535
36.818806,127.147028
36.849933,127.155633
36.84051236,127.176181
36.84051236,127.175967
36.839206,127.177109
36.839258,127.176996
36.838842,127.177269
36.838713,127.177202
36.825008,127.153739
36.825084,127.154356
36.827926,127.1585854
36.825227,127.158423
36.829696,127.186602
36.829471,127.188322
36.823363,127.151119
36.824907,127.1535897
36.822589,127.154165
36.822646,127.154239
36.822583,127.154353
36.82192558,127.154268
36.822633,127.155719
36.822513,127.155582
36.822564,127.155807
36.822885,127.155712
36.821871,127.1556645
36.821934,127.155899
36.822439,127.155732
36.821836,127.155843
36.821776,127.155953
36.821536,127.156035
36.82192558,127.156148
36.82192558,127.155929
36.795383,127.1223247
36.793681,127.118213
36.793059,127.119401
36.793084,127.119601
36.793042,127.119705
36.793717,127.120803
36.793884,127.121127
36.794275,127.121907
36.794414,127.122295
36.793961,127.122337
36.793857,127.122272
36.79372427,127.121604
36.793336,127.120894
36.793611,127.1207645
36.79424301,127.1220865
36.793808,127.122052
36.793659,127.122856
36.79326346,127.123149
36.793098,127.123063
36.792372,127.121056
36.792458,127.121164
36.792202,127.1357471
36.791968,127.135865
36.791194,127.1357471
36.791147,127.136538
36.790834,127.137013
36.790652,127.136926
36.791187,127.137539
36.79157388,127.137673
36.790316,127.1406365
36.790605,127.1442107
36.790585,127.144324
36.789591,127.131259
36.788792,127.131297
36.788317,127.131314
36.789206,127.134225
36.789199,127.134482
36.788315,127.135428
36.788595,127.135805
36.788599,127.135914
36.788976,127.136613
36.789303,127.137121
36.788227,127.136204
36.78776464,127.136517
36.787553,127.135933
36.788038,127.135497
36.788203,127.135359
36.787669,127.136517
36.789405,127.137909
36.788746,127.138342
36.788695,127.138445
36.789252,127.137898
36.784724,127.136632
36.784608,127.137055
36.835234,127.151432
36.835576,127.151791
36.83634977,127.149995
36.835274,127.150672
36.835185,127.1501244
36.835158,127.149186
36.835224,127.1490545
36.835151,127.1490545
36.834933,127.151661
36.83838885,127.151915
36.832291,127.151549
36.832087,127.151685
36.831918,127.151703
36.83197835,127.1512008
36.832172,127.150127
36.832965,127.150173
36.832568,127.150145
36.832943,127.149428
36.832859,127.149373
36.835092,127.149242
36.831003,127.151857
36.83062795,127.151846
36.828557,127.152257
36.828474,127.152278
36.828448,127.151338
36.828348,127.151227
36.828401,127.151481
36.828275,127.150759
36.828455,127.163781
36.826718,127.161656
36.826628,127.161617
36.829236,127.165302
36.828475,127.166404
36.828417,127.166224
36.83404568,127.121469
36.83188843,127.123553
36.830685,127.121006
36.839418,127.176111
36.787342,127.135889
36.840554,127.176884
36.789204,127.1318762
36.786096,127.1282995
36.785932,127.1282995
36.785942,127.128613
36.786084,127.128772
36.785924,127.1282995
36.77685617,127.129894
36.778594,127.129752
36.778494,127.1295162
36.778116,127.129837
36.778137,127.129674
36.777736,127.129561
36.777711,127.129718
36.779167,127.1315589
36.77856133,127.131158
36.778382,127.131007
36.778567,127.129984
36.778014,127.132371
36.777905,127.132442
36.777869,127.1335974
36.776918,127.134128
36.776765,127.134217
36.77682193,127.1359245
36.776681,127.1335974
36.77506333,127.132527
36.775641,127.1335974
36.77685617,127.133735
36.775365,127.133732
36.775073,127.134127
36.77430195,127.134328
36.775231,127.134113
36.775209,127.1335974
36.776762,127.1378073
36.776789,127.136153
36.776166,127.135226
36.776168,127.135428
36.776026,127.135438
36.77685617,127.135267
36.776751,127.1378073
36.776716,127.137335
36.776324,127.138609
36.776314,127.139185
36.776233,127.139211
36.775904,127.138426
36.775937,127.138521
36.776127,127.139296
36.775347,127.138169
36.775234,127.138189
36.774986,127.1378073
36.774909,127.137894
36.775117,127.139378
36.775123,127.139544
36.775179,127.139599
36.774127,127.135436
36.774212,127.135544
36.77381378,127.135815
36.773928,127.135925
36.774798,127.135505
36.774661,127.1371711
36.774677,127.137519
36.774532,127.137511
36.774513,127.137325
36.774339,127.137009
36.774218,127.136983
36.773662,127.136318
36.773671,127.136142
36.773528,127.136162
36.773551,127.1362488
36.773635,127.138876
36.774832,127.139562
36.77484813,127.139534
36.774877,127.1399515
36.773222,127.138522
36.776433,127.128109
36.777306,127.129423
36.777279,127.129573
36.777213,127.129467
36.777378,127.129528
36.776862,127.129413
36.776516,127.129109
36.776466,127.129245
36.776247,127.129069
36.77530047,127.128022
36.775148,127.128464
36.775197,127.128585
36.776163,127.128936
36.776113,127.129097
36.776038,127.128968
36.775773,127.128916
36.775816,127.128774
36.776728,127.1306203
36.776642,127.131648
36.776606,127.131501
36.776759,127.131595
36.775872,127.130848
36.775626,127.130749
36.775428,127.130567
36.775578,127.130558
36.775492,127.130743
36.775135,127.1335974
36.774835,127.127029
36.772805,127.127494
36.772703,127.127474
36.774653,127.127982
36.774556,127.128088
36.774358,127.127659
36.77517673,127.127787
36.77349699,127.127803
36.774247,127.127678
36.773713,127.128503
36.774862,127.129283
36.774766,127.129168
36.774575,127.129542
36.774587,127.129705
36.774443,127.129535
36.77383175,127.129688
36.774204,127.129924
36.773703,127.128658
36.773584,127.128514
36.773589,127.128656
36.772822,127.127623
36.772708,127.127619
36.772529,127.127958
36.77339323,127.129008
36.773315,127.129013
36.773319,127.128877
36.772832,127.1287673
36.773118,127.129978
36.772229,127.1284343
36.772449,127.127855
36.771955,127.128603
36.771786,127.128404
36.771531,127.128102
36.772512,127.129261
36.772241,127.128941
36.771386,127.129235
36.771477,127.1295717
36.771297,127.129466
36.771266,127.129631
36.771167,127.129512
36.771145,127.129671
36.77095733,127.128749
36.770683,127.128934
36.771051,127.129903
36.770961,127.129786
36.774282,127.130029
36.773406,127.1306766
36.773703,127.130679
36.773718,127.130854
36.77538935,127.131972
36.774678,127.132123
36.774644,127.1309782
36.774819,127.132151
36.77383175,127.131576
36.774337,127.131751
36.773342,127.131157
36.773348,127.131343
36.773054,127.131526
36.772878,127.131758
36.773024,127.131705
36.772919,127.131573
36.772755,127.132127
36.772599,127.132124
36.77685617,127.132599
36.773849,127.132615
36.773796,127.132686
36.773797,127.133195
36.773862,127.133273
36.774274,127.133248
36.77685617,127.132673
36.774327,127.133178
36.774775,127.134699
36.774776,127.134518
36.774532,127.135012
36.774395,127.135024
36.773782,127.1349122
36.773771,127.134131
36.773116,127.133347
36.772983,127.133357
36.773471,127.133931
36.773289,127.133718
36.773438,127.133749
36.773323,127.133897
36.772588,127.134863
36.772371,127.130405
36.772176,127.130505
36.772018,127.130735
36.772033,127.130538
36.772149,127.130692
36.771777,127.1326837
36.771652,127.131039
36.771781,127.131166
36.771671,127.131185
36.77083125,127.1326837
36.772447,127.134883
36.770218,127.132921
36.770345,127.132915
36.770218,127.133082
36.77292659,127.135057
36.771606,127.136128
36.771443,127.1371005
36.769661,127.130088
36.769581,127.130363
36.77050846,127.130542
36.770369,127.130678
36.770081,127.130951
36.770073,127.131061
36.769769,127.131355
36.77099584,127.1309268
36.769448,127.131891
36.769719,127.132234
36.769225,127.131753
36.768971,127.1330577
36.770004,127.132569
36.769516,127.133876
36.769637,127.133861
36.769889,127.1309268
36.776607,127.127963
36.778787,127.128233
36.778676,127.128426
36.776367,127.138738
36.776413,127.135713
36.77477823,127.135565
36.775446,127.136272
36.775125,127.135889
36.775107,127.128949
36.775197,127.130492
36.775261,127.130298
36.775148,127.130307
36.773323,127.128207
36.772741,127.135335
36.772825,127.135229
36.774853,127.139384
36.773113,127.138493
36.768163,127.132383
36.768129,127.132068
36.832672,127.149483
36.835123,127.150724
36.834636,127.120444
36.833636,127.120606
36.833779,127.120516
36.837024,127.120491
36.838023,127.120928
36.838004,127.120815
36.837989,127.121022
36.83418547,127.121032
36.833005,127.120997
36.832892,127.120961
36.834238,127.121697
36.834066,127.121629
36.834183,127.121537
36.834296,127.121542
36.837844,127.123088
36.837851,127.122971
36.837937,127.123026
36.838043,127.123048
36.839032,127.123414
36.839052,127.123609
36.83404568,127.121469
36.830719,127.120434
36.83368071,127.119382
36.834881,127.119362
36.835002,127.119596
36.834669,127.119472
36.834759,127.119699
36.833502,127.119121
36.833691,127.119033
36.835946,127.120032
36.837264,127.119496
36.835302,127.118573
36.835767,127.120061
36.838292,127.119954
36.838332,127.120113
36.838228,127.121308
36.829253,127.119396
36.83404568,127.119755
36.829148,127.1225335
36.830616,127.117855
36.830502,127.117666
36.830002,127.119794
36.830699,127.117583
36.830133,127.119843
36.830773,127.121308
36.831004,127.116502
36.831176,127.116406
36.830815,127.120347
36.832097,127.116837
36.831914,127.118099
36.831701,127.118179
36.832207,127.117064
36.822831,127.115376
36.823631,127.115527
36.823537,127.115442
36.823304,127.115345
36.824033,127.115513
36.82469424,127.116104
36.826218,127.116062
36.826195,127.116199
36.827608,127.116491
36.827738,127.116618
36.827559,127.116632
36.827467,127.116529
36.830118,127.116092
36.829847,127.1215862
36.83404568,127.114958
36.83404568,127.115019
36.829708,127.117329
36.829775,127.117537
36.829946,127.117439
36.830622,127.120366
36.833215,127.120437
36.720779,127.120266
36.720784,127.120371
36.721003,127.123009
36.721007,127.123368
36.721024,127.123214
36.7193886,127.123387
36.721121,127.123123
36.721145,127.130086
36.721227,127.123304
36.721237,127.123141
36.721239,127.123488
36.723733,127.139501
36.724992,127.142184
36.737497,127.148883
36.738055,127.142505
36.738649,127.151188
36.739077,127.152366
36.741551,127.139188
36.741804,127.156986
36.742497,127.137371
36.743484,127.158663
36.744798,127.163983
36.745632,127.135086
36.792143,127.140582
36.791674,127.140052
36.791355,127.139146
36.791731,127.1383786
36.793007,127.139717
36.791339,127.139276
36.791214,127.1392204
36.792023,127.140559
36.792121,127.140759
36.792021,127.140714
36.792273,127.141062
36.790311,127.1392204
36.755042,127.127529
36.742745,127.125786
36.752312,127.127168
36.744884,127.104399
36.758806,127.127857
36.75097288,127.1254078
36.744752,127.103469
36.740019,127.092684
36.739668,127.092056
36.73615133,127.090533
36.736256,127.084487
36.734955,127.117008
36.734133,127.122971
36.728036,127.120148
36.725931,127.114549
36.739114,127.112925
36.763567,127.308323
36.750898,127.314535
36.761325,127.3083675
36.761465,127.306174
36.7621175,127.299695
36.761965,127.299455
36.761034,127.306635
36.763065,127.305243
36.762958,127.305136
36.762554,127.304496
36.762783,127.304492
36.763087,127.304803
36.762865,127.3048256
36.762549,127.305042
36.762884,127.305166
36.763061,127.304951
36.762479,127.3083675
36.760853,127.306487
36.76549149,127.303469
36.762965,127.297685
36.764526,127.300665
36.7643953,127.300848
36.764814,127.301028
36.830543,127.1272035
36.82988376,127.126153
36.830431,127.125315
36.830541,127.125473
36.830542,127.1249305
36.829725,127.123702
36.828976,127.123566
36.829093,127.124121
36.82959468,127.123574
36.829956,127.163413
36.830309,127.163201
36.829775,127.1632071
36.830209,127.163223
36.734987,127.171608
36.754243,127.171067
36.745164,127.170589
36.744637,127.167776
36.74780833,127.175161
36.747889,127.175148
36.747989,127.175113
36.74830828,127.175281
36.747916,127.1782864
36.747819,127.1782864
36.750691,127.186315
36.758108,127.296858
36.759086,127.296854
36.750221,127.292181
36.759941,127.294679
36.75267292,127.295296
36.75834411,127.296183
36.755892,127.296316
36.756027,127.296336
36.755957,127.296194
36.756031,127.296124
36.755948,127.2961174
36.756425,127.296208
36.756358,127.296405
36.756536,127.296234
36.756465,127.296448
36.759903,127.174722
36.759845,127.179782
36.76010718,127.179595
36.759922,127.179539
36.759847,127.179616
36.768357,127.186119
36.760414,127.178496
36.761931,127.172933
36.761893,127.173136
36.761298,127.171853
36.76167275,127.1717308
36.766586,127.166219
36.766499,127.166275
36.766405,127.1663785
36.766451,127.166657
36.766299,127.166069
36.766329,127.1665819
36.760398,127.174724
36.760392,127.176876
36.760493,127.176988
36.760492,127.176775
36.760592,127.176873
36.760502,127.178389
36.760485,127.175019
36.768217,127.188617
36.768302,127.188792
36.768464,127.186181
36.768496,127.186047
36.768305,127.185474
36.768267,127.185838
36.767862,127.197326
36.7680163,127.197129
36.745103,127.289178
36.746725,127.290787
36.741854,127.285834
36.743065,127.286419
36.740602,127.285207
36.740611,127.285339
36.740538,127.285363
36.740548,127.2835187
36.740428,127.284946
36.729832,127.280286
36.73218822,127.283693
36.730837,127.281482
36.7285386,127.273732
36.728939,127.270199
36.727147,127.261606
36.727219,127.261714
36.727273,127.261434
36.727381,127.261442
36.726835,127.260947
36.720693,127.255164
36.719994,127.277626
36.708801,127.273946
36.702151,127.276046
36.703906,127.274581
36.704995,127.2736641
36.674307,127.145945
36.670417,127.139255
36.656855,127.134914
36.831001,127.151854
36.830887,127.151826
36.688886,127.158955
36.690407,127.157308
36.698903,127.1106965
36.698894,127.110828
36.698973,127.110701
36.703437,127.106353
36.828557,127.152257
36.706363,127.110492
36.830929,127.150952
36.705363,127.111304
36.702404,127.114292
36.702265,127.1142056
36.709733,127.113717
36.687209,127.0783046
36.687209,127.0783046
36.678504,127.062025
36.678504,127.062025
36.807286,127.118711
36.807286,127.118711
36.807066,127.116567
36.807066,127.116567
36.807057,127.116815
36.807057,127.116815
36.808661,127.117981
36.808661,127.117981
36.807931,127.117809
36.807931,127.117809
36.695083,127.091863
36.695083,127.091863
36.7701318,127.335776
36.773157,127.379932
36.775263,127.344903
36.776087,127.3449923
36.776893,127.346671
36.776991,127.346927
36.777119,127.347255
36.777291,127.347689
36.777762,127.348797
36.777839,127.348873
36.777847,127.349013
36.777927,127.350954
36.777983,127.349299
36.779473,127.3544126
36.780471,127.356203
36.792016,127.368497
36.802245,127.371377
36.803692,127.372234
36.756592,127.318049
36.764308,127.311782
36.76416684,127.312679
36.764925,127.314184
36.765837,127.302414
36.76601368,127.302672
36.766115,127.302828
36.767778,127.305057
36.768816,127.306947
36.768869,127.307199
36.768886,127.307049
36.769041,127.307111
36.769886,127.308646
36.771757,127.310934
36.771757,127.310934
36.784191,127.315693
36.787647,127.316786
36.799456,127.318994
36.803365,127.3195985
36.804392,127.319607
36.807117,127.319075
36.81079147,127.318881
36.810568,127.318607
36.8274276,127.3159161
36.827653,127.315776
36.77147824,127.414808
36.771416,127.381651
36.762169,127.398147
36.76486245,127.2913056
36.765125,127.291215
36.767294,127.284123
36.767634,127.283813
36.767556,127.283711
36.764894,127.291408
36.765207,127.290953
36.76594408,127.287873
36.765076,127.291366
36.765214,127.291416
36.76488056,127.2933353
36.764962,127.293459
36.845983,127.179905
36.849185,127.182056
36.849828,127.1842962
36.854065,127.184211
36.858917,127.187697
36.851226,127.183421
36.855381,127.184503
36.857792,127.186161
36.899842,127.259734
36.855956,127.180479
36.777374,127.176055
36.779886,127.165305
36.77825533,127.156155
36.778276,127.1562067
36.778307,127.156285
36.7783723,127.154712
36.777688,127.153741
36.779977,127.153663
36.781973,127.165348
36.782017,127.165599
36.781749,127.1650801
36.782037,127.165121
36.78143774,127.165568
36.781517,127.165337
36.781476,127.165098
36.784571,127.168814
36.783911,127.169836
36.783347,127.165318
36.781025,127.158455
36.780996,127.1582119
36.780967,127.158578
36.78009682,127.156305
36.78018587,127.158335
36.780039,127.158513
36.78000362,127.153776
36.787821,127.165819
36.787012,127.166588
36.786251,127.164782
36.786338,127.164802
36.786439,127.164777
36.789278,127.164497
36.789111,127.164857
36.789235,127.164675
36.787999,127.151552
36.788046,127.151388
36.789552,127.154573
36.792462,127.161596
36.791193,127.162782
36.791144,127.163414
36.791229,127.164047
36.794392,127.163836
36.794454,127.163752
36.791234,127.163269
36.794455,127.164457
36.794412,127.162829
36.791768,127.156255
36.791608,127.156291
36.792303,127.157889
36.790841,127.157822
36.794075,127.158874
36.793769,127.157941
36.794907,127.159369
36.794457,127.159843
36.794356,127.159938
36.7931805,127.159747
36.794394,127.159343
36.794802,127.1614168
36.794746,127.159349
36.79141382,127.155731
36.79384486,127.150896
36.792986,127.150443
36.797737,127.164463
36.799694,127.164576
36.798771,127.164601
36.80199816,127.163629
36.798641,127.161816
